|dates|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Charlton_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Charlton_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Charlton_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
