|dates|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Powell_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Powell_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Powell_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
