|dates|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bronx_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bronx_NewYork_UnitedStates.TotalPopulation.data|Bronx_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1418207.0|0
