|dates|SanJuan_Washington_UnitedStates.BLS_EmployedPopulation.data|SanJuan_Washington_UnitedStates.BLS_EmployedPopulation.missing|SanJuan_Washington_UnitedStates.BLS_UnemployedPopulation.data|SanJuan_Washington_UnitedStates.BLS_UnemployedPopulation.missing|SanJuan_Washington_UnitedStates.BLS_UnemploymentRate.data|SanJuan_Washington_UnitedStates.BLS_UnemploymentRate.missing|SanJuan_Washington_UnitedStates.BLS_LaborForcePopulation.data|SanJuan_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-15|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-16|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-17|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-18|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-19|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-20|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-21|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-22|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-23|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-24|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-25|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-26|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-27|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-28|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-02-29|7919.5|0|377.0|0|4.544084855059363|0|8296.5|0
0|2020-03-01|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-02|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-03|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-04|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-05|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-06|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-07|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-08|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-09|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-10|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-11|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-12|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-13|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-14|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-15|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-16|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-17|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-18|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-19|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-20|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-21|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-22|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-23|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-24|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-25|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-26|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-27|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-28|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-29|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-30|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-03-31|7740.5|0|385.0|0|4.738169958771768|0|8125.5|0
0|2020-04-01|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-02|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-03|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-04|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-05|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-06|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-07|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-08|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-09|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-10|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-11|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-12|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-13|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-14|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-15|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-16|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-17|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-18|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-19|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-20|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-21|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-22|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-23|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-24|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-25|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-26|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-27|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-28|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-29|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-04-30|6785.5|0|1485.5|0|17.9603433683956|0|8271.0|0
0|2020-05-01|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-02|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-03|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-04|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-05|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-06|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-07|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-08|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-09|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-10|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-11|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-12|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-13|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-14|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-15|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-16|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-17|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-18|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-19|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-20|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-21|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-22|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-23|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-24|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-25|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-26|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-27|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-28|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-29|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-30|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-05-31|6839.0|0|1106.0|0|13.920704845814978|0|7945.0|0
0|2020-06-01|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-02|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-03|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-04|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-05|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-06|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-07|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-08|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-09|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-10|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-11|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-12|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-13|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-14|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-15|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-16|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-17|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-18|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-19|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-20|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-21|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-22|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-23|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-24|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-25|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-26|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-27|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-28|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-29|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-06-30|7237.0|0|814.0|0|10.110545273879021|0|8051.0|0
0|2020-07-01|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-02|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-03|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-04|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-05|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-06|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-07|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-08|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-09|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-10|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-11|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-12|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-13|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-14|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-15|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-16|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-17|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-18|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-19|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-20|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-21|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-22|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-23|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-24|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-25|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-26|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-27|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-28|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-29|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-30|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-07-31|7807.0|0|777.0|0|9.051724137931034|0|8584.0|0
0|2020-08-01|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-02|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-03|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-04|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-05|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-06|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-07|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-08|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-09|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-10|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-11|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-12|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-13|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-14|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-15|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-16|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-17|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-18|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-19|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-20|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-21|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-22|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-23|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-24|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-25|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-26|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-27|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-28|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-29|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-30|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-08-31|7882.0|0|594.0|0|7.008022652194431|0|8476.0|0
0|2020-09-01|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-02|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-03|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-04|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-05|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-06|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-07|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-08|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-09|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-10|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-11|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-12|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-13|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-14|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-15|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-16|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-17|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-18|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-19|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-20|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-21|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-22|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-23|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-24|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-25|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-26|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-27|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-28|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-29|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-09-30|7899.0|0|502.0|0|5.975479109629806|0|8401.0|0
0|2020-10-01|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-02|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-03|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-04|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-05|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-06|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-07|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-08|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-09|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-10|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-11|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-12|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-13|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-14|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-15|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-16|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-17|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-18|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-19|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-20|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-21|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-22|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-23|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-24|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-25|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-26|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-27|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-28|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-29|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-30|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-10-31|9037.0|0|421.0|0|4.451258194121379|0|9458.0|0
0|2020-11-01|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-02|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-03|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-04|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-05|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-06|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-07|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-08|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-09|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-10|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-11|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-12|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-13|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-14|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-15|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-16|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-17|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-18|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-19|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-20|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-21|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-22|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-23|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-24|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-25|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-26|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-27|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-28|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-29|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-11-30|8147.0|0|471.0|0|5.465305175214667|0|8618.0|0
0|2020-12-01|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-02|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-03|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-04|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-05|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-06|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-07|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
0|2020-12-08|8037.0|0|530.0|0|6.186529707015291|0|8567.0|0
