|dates|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|McDuffie_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|McDuffie_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|McDuffie_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
