|dates|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Solano_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Solano_California_UnitedStates.TotalPopulation.data|Solano_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|447643.0|0
