|dates|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Tippah_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Tippah_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Tippah_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
