|dates|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaCruz_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaCruz_California_UnitedStates.TotalPopulation.data|SantaCruz_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|273213.0|0
