|dates|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DeafSmith_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DeafSmith_Texas_UnitedStates.TotalPopulation.data|DeafSmith_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18546.0|0
