|dates|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Garza_Texas_UnitedStates.TotalPopulation.data|Garza_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6229.0|0
