|dates|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kauai_Hawaii_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kauai_Hawaii_UnitedStates.TotalPopulation.data|Kauai_Hawaii_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|72293.0|0
