|dates|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Upson_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Upson_Georgia_UnitedStates.TotalPopulation.data|Upson_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26320.0|0
