|dates|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sheridan_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sheridan_Wyoming_UnitedStates.TotalPopulation.data|Sheridan_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30485.0|0
