|dates|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofMO_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofMO_Missouri_UnitedStates.TotalPopulation.data|OutofMO_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
