|dates|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Westchester_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Westchester_NewYork_UnitedStates.TotalPopulation.data|Westchester_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|967506.0|0
