|dates|Crane_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Crane_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Crane_Texas_UnitedStates.Male_Total_Population.data|Crane_Texas_UnitedStates.Male_Total_Population.missing|Crane_Texas_UnitedStates.Female_Total_Population.data|Crane_Texas_UnitedStates.Female_Total_Population.missing|Crane_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Crane_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-01-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-02-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-03-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-04-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-05-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-06-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-07-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-08-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-09-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-10-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-11-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-10|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-11|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-12|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-13|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-14|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-15|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-16|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-17|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-18|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-19|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-20|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-21|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-22|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-23|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-24|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-25|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-26|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-27|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-28|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-29|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-30|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2020-12-31|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-01|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-02|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-03|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-04|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-05|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-06|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-07|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-08|572.0|0|2415.0|0|2379.0|0|1409.0|0
0|2021-01-09|572.0|0|2415.0|0|2379.0|0|1409.0|0
