|dates|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Musselshell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Musselshell_Montana_UnitedStates.TotalPopulation.data|Musselshell_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4633.0|0
