|dates|Rockingham_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Rockingham_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Rockingham_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Rockingham_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Rockingham_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Rockingham_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Rockingham_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Rockingham_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-17|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-18|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-19|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-20|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-21|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-22|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-23|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-24|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-25|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-26|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-27|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-28|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-29|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-30|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-03-31|37306.0|0|1832.0|0|4.680872809034698|0|39138.0|0
0|2020-04-01|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-02|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-03|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-04|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-05|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-06|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-07|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-08|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-09|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-10|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-11|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-12|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-13|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-14|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-15|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-16|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-17|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-18|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-19|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-20|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-21|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-22|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-23|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-24|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-25|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-26|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-27|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-28|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-29|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-04-30|31124.5|0|5861.5|0|15.847888390201698|0|36986.0|0
0|2020-05-01|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-02|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-03|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-04|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-05|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-06|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-07|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-08|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-09|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-10|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-11|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-12|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-13|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-14|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-15|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-16|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-17|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-18|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-19|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-20|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-21|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-22|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-23|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-24|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-25|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-26|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-27|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-28|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-29|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-30|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-05-31|32409.0|0|5794.0|0|15.166348192550323|0|38203.0|0
0|2020-06-01|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-02|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-03|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-04|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-05|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-06|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-07|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-08|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-09|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-10|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-11|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-12|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-13|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-14|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-15|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-16|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-17|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-18|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-19|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-20|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-21|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-22|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-23|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-24|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-25|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-26|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-27|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-28|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-29|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-06-30|34226.0|0|3903.0|0|10.236303076398542|0|38129.0|0
0|2020-07-01|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-02|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-03|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-04|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-05|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-06|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-07|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-08|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-09|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-10|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-11|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-12|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-13|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-14|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-15|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-16|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-17|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-18|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-19|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-20|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-21|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-22|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-23|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-24|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-25|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-26|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-27|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-28|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-29|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-30|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-07-31|34702.0|0|4035.0|0|10.416397759248264|0|38737.0|0
0|2020-08-01|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-02|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-03|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-04|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-05|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-06|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-07|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-08|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-09|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-10|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-11|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-12|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-13|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-14|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-15|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-16|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-17|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-18|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-19|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-20|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-21|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-22|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-23|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-24|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-25|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-26|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-27|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-28|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-29|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-30|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-08-31|35474.0|0|2910.0|0|7.581283868278449|0|38384.0|0
0|2020-09-01|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-02|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-03|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-04|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-05|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-06|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-07|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-08|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-09|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-10|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-11|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-12|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-13|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-14|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-15|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-16|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-17|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-18|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-19|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-20|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-21|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-22|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-23|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-24|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-25|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-26|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-27|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-28|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-29|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-09-30|36327.0|0|3107.0|0|7.87898767560988|0|39434.0|0
0|2020-10-01|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-02|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-03|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-04|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-05|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-06|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-07|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-08|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-09|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-10|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-11|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-12|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-13|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-14|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-15|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-16|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-17|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-18|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-19|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-20|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-21|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-22|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-23|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-24|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-25|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-26|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-27|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-28|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-29|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-30|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-10-31|36676.0|0|2863.0|0|7.240951971471206|0|39539.0|0
0|2020-11-01|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-02|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-03|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-04|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-05|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-06|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-07|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-08|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-09|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-10|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-11|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-12|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-13|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-14|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-15|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-16|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-17|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-18|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-19|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-20|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-21|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-22|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-23|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-24|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-25|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-26|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-27|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-28|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-29|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
0|2020-11-30|36482.0|0|2815.0|0|7.163396696948877|0|39297.0|0
