|dates|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|GraysHarbor_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|GraysHarbor_Washington_UnitedStates.TotalPopulation.data|GraysHarbor_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|75061.0|0
