|dates|Morrill_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Morrill_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Morrill_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Morrill_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Morrill_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Morrill_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Morrill_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Morrill_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-02|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-03|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-04|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-05|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-06|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-07|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-08|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-09|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-10|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-11|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-12|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-13|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-14|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-15|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-16|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-17|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-18|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-19|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-20|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-21|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-22|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-23|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-24|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-25|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-26|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-27|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-28|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-29|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-30|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-01-31|2543.0|0|95.0|0|3.601213040181956|0|2638.0|0
0|2020-02-01|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-02|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-03|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-04|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-05|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-06|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-07|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-08|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-09|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-10|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-11|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-12|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-13|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-14|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-15|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
0|2020-02-16|2537.5|0|98.5|0|3.736722306525038|0|2636.0|0
