|dates|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gunnison_Colorado_UnitedStates.TotalPopulation.data|Gunnison_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17462.0|0
