|dates|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montgomery_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Montgomery_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montgomery_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
