|dates|Ottawa_Kansas_UnitedStates.BLS_EmployedPopulation.data|Ottawa_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Ottawa_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Ottawa_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Ottawa_Kansas_UnitedStates.BLS_UnemploymentRate.data|Ottawa_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Ottawa_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Ottawa_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-02|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-03|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-04|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-05|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-06|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-07|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-08|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-09|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-10|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-11|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-12|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-13|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-14|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-15|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-16|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-17|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-18|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-19|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-20|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-21|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-22|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-23|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-24|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-25|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-26|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-27|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-28|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-29|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-30|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-01-31|2876.0|0|85.0|0|2.8706518068220195|0|2961.0|0
0|2020-02-01|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-02|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-03|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-04|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-05|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-06|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-07|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-08|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-09|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-10|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-11|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-12|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-13|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-14|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-15|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-16|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-17|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-18|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-19|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-20|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-21|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-22|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-23|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-24|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-25|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-26|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-27|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-28|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-02-29|2889.0|0|80.0|0|2.6945099360053892|0|2969.0|0
0|2020-03-01|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-02|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-03|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-04|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-05|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-06|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-07|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-08|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-09|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-10|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-11|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-12|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-13|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-14|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-15|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-16|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-17|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-18|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-19|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-20|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-21|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
0|2020-03-22|2917.0|0|84.0|0|2.7990669776741086|0|3001.0|0
