|dates|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Caroline_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Caroline_Virginia_UnitedStates.TotalPopulation.data|Caroline_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30725.0|0
