|dates|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fountain_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fountain_Indiana_UnitedStates.TotalPopulation.data|Fountain_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16346.0|0
