|dates|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mitchell_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Mitchell_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mitchell_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
