|dates|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|York_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|York_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|York_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
