|dates|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Rutherford_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Rutherford_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-01|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-02|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-03|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-04|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-05|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-06|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-07|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-08|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-09|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-10|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-11|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-12|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-13|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-14|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-15|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-16|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-17|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-18|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-19|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-20|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-21|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-22|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-23|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-24|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-25|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-26|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-27|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-28|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-02-29|24269.5|0|1197.0|0|4.700292541181552|0|25466.5|0
0|2020-03-01|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-02|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-03|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-04|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-05|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-06|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-07|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-08|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-09|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-10|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-11|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-12|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-13|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-14|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-15|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-16|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-17|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-18|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-19|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-20|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-21|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-22|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-23|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-24|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-25|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-26|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-27|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-28|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-29|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-30|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-03-31|23159.0|0|1348.5|0|5.502397225339182|0|24507.5|0
0|2020-04-01|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-02|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-03|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-04|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-05|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-06|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-07|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-08|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-09|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-10|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-11|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-12|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-13|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-14|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-15|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-16|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-17|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-18|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-19|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-20|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-21|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-22|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-23|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-24|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-25|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-26|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-27|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-28|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-29|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-04-30|20883.0|0|3675.5|0|14.96630494533461|0|24558.5|0
0|2020-05-01|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-02|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-03|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-04|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-05|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-06|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-07|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-08|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-09|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-10|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-11|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-12|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-13|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-14|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-15|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-16|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-17|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-18|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-19|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-20|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-21|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-22|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-23|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-24|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-25|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-26|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-27|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-28|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-29|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-30|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-05-31|20046.0|0|4115.0|0|17.031579818716114|0|24161.0|0
0|2020-06-01|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-02|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-03|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-04|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-05|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-06|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-07|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-08|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-09|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-10|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-11|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-12|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-13|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-14|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-15|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-16|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-17|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-18|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-19|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-20|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-21|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-22|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-23|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-24|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-25|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-26|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-27|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-28|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-29|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-06-30|21287.0|0|2727.0|0|11.355875739152161|0|24014.0|0
0|2020-07-01|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-02|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-03|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-04|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-05|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-06|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-07|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-08|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-09|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-10|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-11|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-12|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-13|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-14|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-15|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-16|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-17|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-18|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-19|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-20|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-21|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-22|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-23|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-24|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-25|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-26|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-27|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-28|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-29|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-30|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-07-31|21371.0|0|2854.0|0|11.781217750257998|0|24225.0|0
0|2020-08-01|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-02|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-03|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-04|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-05|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-06|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-07|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-08|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-09|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-10|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-11|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-12|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-13|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-14|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-15|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-16|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-17|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-18|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-19|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-20|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-21|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-22|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-23|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-24|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-25|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-26|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-27|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-28|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-29|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-30|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-08-31|22250.0|0|2054.0|0|8.451283739302173|0|24304.0|0
0|2020-09-01|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-02|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-03|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-04|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-05|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-06|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-07|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-08|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-09|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-10|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-11|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-12|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-13|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-14|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-15|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-16|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-17|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-18|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-19|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-20|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-21|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-22|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-23|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-24|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-25|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-26|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-27|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-28|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-29|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-09-30|22924.0|0|2202.0|0|8.76383029531163|0|25126.0|0
0|2020-10-01|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-02|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-03|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-04|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-05|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-06|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-07|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-08|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-09|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-10|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-11|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-12|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-13|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-14|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-15|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-16|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-17|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-18|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-19|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-20|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-21|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-22|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-23|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-24|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-25|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-26|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-27|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-28|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-29|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-30|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-10-31|23162.0|0|2047.0|0|8.120115831647427|0|25209.0|0
0|2020-11-01|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-02|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-03|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-04|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-05|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-06|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-07|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-08|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-09|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-10|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-11|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-12|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-13|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-14|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-15|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-16|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-17|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-18|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-19|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-20|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-21|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-22|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-23|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-24|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-25|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-26|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-27|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-28|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-29|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
0|2020-11-30|23068.0|0|1987.0|0|7.930552783875474|0|25055.0|0
