|dates|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cecil_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Cecil_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
