|dates|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Potter_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Potter_Texas_UnitedStates.TotalPopulation.data|Potter_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|117415.0|0
