|dates|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cooper_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cooper_Missouri_UnitedStates.TotalPopulation.data|Cooper_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17709.0|0
