|dates|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Boulder_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Boulder_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Boulder_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
