|dates|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pitkin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pitkin_Colorado_UnitedStates.TotalPopulation.data|Pitkin_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17767.0|0
