|dates|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Knox_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Knox_Maine_UnitedStates.TotalPopulation.data|Knox_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39772.0|0
