|dates|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Alpine_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Alpine_California_UnitedStates.TotalPopulation.data|Alpine_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1129.0|0
