|dates|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McCreary_Kentucky_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McCreary_Kentucky_UnitedStates.TotalPopulation.data|McCreary_Kentucky_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17231.0|0
