|dates|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ohio_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Ohio_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ohio_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
