|dates|Sanpete_Utah_UnitedStates.AveragePrecipitationTotal.data|Sanpete_Utah_UnitedStates.AveragePrecipitationTotal.missing|Sanpete_Utah_UnitedStates.AveragePrecipitation.data|Sanpete_Utah_UnitedStates.AveragePrecipitation.missing|Sanpete_Utah_UnitedStates.AverageWindDirection.data|Sanpete_Utah_UnitedStates.AverageWindDirection.missing|Sanpete_Utah_UnitedStates.AverageWindSpeed.data|Sanpete_Utah_UnitedStates.AverageWindSpeed.missing
0|2020-03-27|0.0|0|0.0|0|299.5833333333333|0|10.541666666666666|0
0|2020-03-28|0.0|0|0.0|0|192.91666666666666|0|6.0|0
0|2020-03-29|0.0|0|0.0|0|122.08333333333333|0|5.375|0
0|2020-03-30|0.0004166666666666667|0|0.0004166666666666667|0|169.58333333333334|0|6.25|0
0|2020-03-31|0.0|0|0.0|0|100.83333333333333|0|5.333333333333333|0
0|2020-04-01|0.0|0|0.0|0|156.66666666666666|0|9.458333333333334|0
0|2020-04-02|0.0|0|0.0|0|298.3333333333333|0|14.875|0
0|2020-04-03|0.0|0|0.0|0|100.0|0|6.291666666666667|0
0|2020-04-04|0.0|0|0.0|0|76.66666666666667|0|6.958333333333333|0
0|2020-04-05|0.0|0|0.0|0|131.875|0|10.9375|0
0|2020-04-06|0.0|0|0.0|0|154.58333333333334|0|8.083333333333334|0
0|2020-04-07|0.0|0|0.0|0|140.0|0|6.375|0
0|2020-04-08|0.0|0|0.0|0|83.75|0|5.791666666666667|0
0|2020-04-09|0.0|0|0.0|0|118.6111111111111|0|6.5|0
0|2020-04-10|0.0|0|0.0|0|178.33333333333334|0|5.5|0
0|2020-04-11|0.0|0|0.0|0|235.0|0|8.791666666666666|0
0|2020-04-12|0.0|0|0.0|0|299.1666666666667|0|13.583333333333334|0
0|2020-04-13|0.0|0|0.0|0|262.0833333333333|0|11.916666666666666|0
0|2020-04-14|0.0|0|0.0|0|176.66666666666666|0|8.041666666666666|0
0|2020-04-15|0.0|0|0.0|0|123.75|0|6.333333333333333|0
0|2020-04-16|0.0016666666666666668|0|0.0016666666666666668|0|246.11111111111111|0|10.166666666666666|0
0|2020-04-17|0.0|0|0.0|0|62.083333333333336|0|6.125|0
0|2020-04-18|0.0004166666666666667|0|0.0018055555555555557|0|176.5972222222222|0|7.277777777777779|0
0|2020-04-19|0.0016666666666666668|0|0.0004166666666666667|0|139.79166666666666|0|4.520833333333333|0
0|2020-04-20|0.0008333333333333334|0|0.0|0|81.66666666666667|0|5.541666666666667|0
0|2020-04-21|0.0|0|0.0|0|190.625|0|7.833333333333333|0
0|2020-04-22|0.0|0|0.0|0|314.5833333333333|0|12.958333333333334|0
0|2020-04-23|0.0|0|0.0|0|305.2083333333333|0|14.833333333333334|0
0|2020-04-24|0.0|0|0.0|0|287.2916666666667|0|13.0625|0
0|2020-04-25|0.0|0|0.0|0|129.16666666666666|0|6.416666666666667|0
0|2020-04-26|0.0|0|0.0|0|193.33333333333334|0|7.875|0
0|2020-04-27|0.0|0|0.0|0|152.08333333333334|0|7.75|0
0|2020-04-28|0.0|0|0.0|0|245.41666666666666|0|10.5|0
0|2020-04-29|0.0|0|0.0|0|109.16666666666667|0|5.208333333333333|0
0|2020-04-30|0.0|0|0.0|0|150.0|0|6.833333333333333|0
0|2020-05-01|0.0|0|0.0|0|139.79166666666666|0|8.010416666666666|0
0|2020-05-02|0.0|0|0.0|0|201.45833333333334|0|8.75|0
0|2020-05-03|0.0|0|0.0|0|191.45833333333334|0|8.1875|0
0|2020-05-04|0.0|0|0.0|0|311.6666666666667|0|12.291666666666666|0
0|2020-05-05|0.0|0|0.0|0|144.16666666666666|0|5.583333333333333|0
0|2020-05-06|0.0|0|0.0|0|145.41666666666666|0|7.416666666666667|0
0|2020-05-07|0.0|0|0.0|0|234.16666666666666|0|11.416666666666666|0
0|2020-05-08|0.0|0|0.0|0|145.41666666666666|0|6.895833333333333|0
0|2020-05-09|0.0|0|0.0|0|162.08333333333334|0|10.291666666666666|0
0|2020-05-10|0.0|0|0.0|0|132.91666666666666|0|6.125|0
0|2020-05-11|0.0|0|0.0|0|110.7986111111111|0|7.5|0
0|2020-05-12|0.0|0|0.0|0|173.33333333333334|0|12.333333333333334|0
0|2020-05-13|0.0|0|0.0|0|190.41666666666666|0|7.375|0
0|2020-05-14|0.0|0|0.0|0|200.83333333333334|0|7.041666666666667|0
0|2020-05-15|0.0|0|0.0|0|289.1666666666667|0|9.458333333333334|0
0|2020-05-16|0.0|0|0.0|0|224.58333333333334|0|8.875|0
0|2020-05-17|0.0|0|0.0|0|107.91666666666667|0|8.208333333333334|0
0|2020-05-18|0.0|0|0.0|0|137.91666666666666|0|11.229166666666666|0
0|2020-05-19|0.0|0|0.0|0|142.08333333333334|0|18.333333333333332|0
0|2020-05-20|0.0|0|0.0|0|194.79166666666666|0|8.958333333333334|0
0|2020-05-21|0.0|0|0.0|0|108.75|0|4.791666666666667|0
0|2020-05-22|0.0|0|0.0|0|142.91666666666666|0|9.895833333333334|0
0|2020-05-23|0.0|0|0.0|0|308.75|0|17.291666666666668|0
0|2020-05-24|0.0|0|0.0|0|290.8333333333333|0|11.541666666666666|0
0|2020-05-25|0.0|0|0.0|0|195.83333333333334|0|7.208333333333333|0
0|2020-05-26|0.0|0|0.0|0|182.5|0|7.333333333333333|0
0|2020-05-27|0.0|0|0.0|0|170.83333333333334|0|7.666666666666667|0
0|2020-05-28|0.0|0|0.0|0|165.0|0|7.291666666666667|0
0|2020-05-29|0.0|0|0.0|0|87.08333333333333|0|6.333333333333333|0
0|2020-05-30|0.0|0|0.0|0|112.5|0|7.75|0
0|2020-05-31|0.0|0|0.0|0|121.66666666666667|0|7.3125|0
0|2020-06-01|0.0|0|0.0|0|172.91666666666666|0|8.458333333333334|0
0|2020-06-02|0.0|0|0.0|0|201.25|0|7.958333333333333|0
0|2020-06-03|0.0|0|0.0|0|94.16666666666667|0|5.958333333333333|0
0|2020-06-04|0.0|0|0.0|0|155.41666666666666|0|7.541666666666667|0
0|2020-06-05|0.0|0|0.0|0|122.5|0|10.25|0
0|2020-06-06|0.0016666666666666668|0|0.01836111111111111|0|132.54861111111111|0|7.829166666666668|0
0|2020-06-07|0.0|0|0.0|0|299.86111111111114|0|15.354166666666666|0
0|2020-06-08|0.0|0|0.0|0|326.0416666666667|0|13.916666666666666|0
0|2020-06-09|0.0|0|0.0|0|292.5|0|10.666666666666666|0
0|2020-06-10|0.0|0|0.0|0|130.41666666666666|0|5.166666666666667|0
0|2020-06-11|0.0|0|0.0|0|101.25|0|5.291666666666667|0
0|2020-06-12|0.0|0|0.0|0|105.83333333333333|0|8.75|0
0|2020-06-13|0.0|0|0.0|0|167.5|0|10.541666666666666|0
0|2020-06-14|0.0|0|0.0|0|149.58333333333334|0|7.541666666666667|0
0|2020-06-15|0.0|0|0.0|0|133.75|0|7.375|0
0|2020-06-16|0.0|0|0.0|0|178.75|0|12.625|0
0|2020-06-17|0.0|0|0.0|0|287.9166666666667|0|14.833333333333334|0
0|2020-06-18|0.0|0|0.0|0|198.33333333333334|0|8.0|0
0|2020-06-19|0.0|0|0.0|0|257.7083333333333|0|7.5|0
0|2020-06-20|0.0|0|0.0|0|160.83333333333334|0|6.625|0
0|2020-06-21|0.0|0|0.0|0|184.58333333333334|0|7.145833333333333|0
0|2020-06-22|0.0|0|0.0|0|271.6666666666667|0|10.291666666666666|0
0|2020-06-23|0.0|0|0.0|0|177.08333333333334|0|8.0|0
0|2020-06-24|0.0|0|0.0|0|176.25|0|7.833333333333333|0
0|2020-06-25|0.0|0|0.0|0|82.29166666666667|0|6.84375|0
0|2020-06-26|0.0|0|0.0|0|193.4375|0|7.322916666666667|0
0|2020-06-27|0.0|0|0.0|0|75.41666666666667|0|6.125|0
0|2020-06-28|0.0|0|0.0008333333333333334|0|148.33333333333334|0|14.166666666666666|0
0|2020-06-29|0.0008333333333333334|0|0.0|0|274.5833333333333|0|12.333333333333334|0
0|2020-06-30|0.0|0|0.0|0|162.5|0|8.291666666666666|0
0|2020-07-01|0.0|0|0.0|0|160.41666666666666|0|7.541666666666667|0
0|2020-07-02|0.0|0|0.0|0|93.54166666666667|0|8.229166666666666|0
0|2020-07-03|0.0|0|0.0|0|63.125|0|11.416666666666666|0
0|2020-07-04|0.0|0|0.0|0|105.41666666666667|0|5.833333333333333|0
0|2020-07-05|0.0|0|0.0|0|132.08333333333334|0|5.625|0
0|2020-07-06|0.0|0|0.0|0|100.0|0|5.916666666666667|0
0|2020-07-07|0.0|0|0.0|0|133.75|0|8.916666666666666|0
0|2020-07-08|0.0|0|0.0|0|157.91666666666666|0|6.166666666666667|0
0|2020-07-09|0.0|0|0.0|0|112.08333333333333|0|6.791666666666667|0
0|2020-07-10|0.0|0|0.0|0|152.5|0|5.875|0
0|2020-07-11|0.0|0|0.0|0|122.08333333333333|0|6.5|0
0|2020-07-12|0.0|0|0.0|0|89.16666666666667|0|6.472222222222222|0
0|2020-07-13|0.0004166666666666667|0|0.00020833333333333335|0|145.41666666666666|0|9.729166666666666|0
0|2020-07-14|0.0|0|0.0|0|132.08333333333334|0|8.416666666666666|0
0|2020-07-15|0.0|0|0.0|0|179.58333333333334|0|6.166666666666667|0
0|2020-07-16|0.0|0|0.0|0|142.70833333333334|0|7.895833333333333|0
0|2020-07-17|0.0|0|0.0|0|105.83333333333333|0|5.5694444444444455|0
0|2020-07-18|0.0|0|0.0|0|90.83333333333333|0|5.375|0
0|2020-07-19|0.0|0|0.0|0|126.04166666666667|0|8.541666666666666|0
0|2020-07-20|0.0|0|0.0|0|186.66666666666666|0|7.333333333333333|0
0|2020-07-21|0.0|0|0.0|0|164.375|0|6.3125|0
0|2020-07-22|0.0|0|0.005|0|128.33333333333334|0|5.166666666666667|0
0|2020-07-23|0.005|0|0.0|0|122.29166666666667|0|7.625|0
0|2020-07-24|0.0|0|0.0|0|97.29166666666667|0|5.895833333333333|0
0|2020-07-25|0.0|0|0.0|0|73.88888888888889|0|5.833333333333333|0
0|2020-07-26|0.0|0|0.0|0|86.66666666666667|0|6.166666666666667|0
0|2020-07-27|0.0|0|0.00125|0|116.38888888888887|0|6.3680555555555545|0
0|2020-07-28|0.00125|0|0.0|0|103.61111111111113|0|7.041666666666667|0
0|2020-07-29|0.0|0|0.0|0|175.41666666666666|0|6.875|0
0|2020-07-30|0.0|0|0.0|0|187.08333333333334|0|7.041666666666667|0
0|2020-07-31|0.0|0|0.0|0|107.70833333333333|0|6.541666666666667|0
0|2020-08-01|0.0|0|0.0|0|98.75|0|6.166666666666667|0
0|2020-08-02|0.0|0|0.0|0|132.91666666666666|0|6.541666666666667|0
0|2020-08-03|0.0|0|0.0|0|167.5|0|6.75|0
0|2020-08-04|0.0|0|0.0|0|230.0|0|7.541666666666667|0
0|2020-08-05|0.0|0|0.0|0|136.45833333333334|0|7.8125|0
0|2020-08-06|0.0|0|0.0|0|109.58333333333333|0|8.958333333333334|0
0|2020-08-07|0.0|0|0.0|0|109.16666666666667|0|7.25|0
0|2020-08-08|0.0|0|0.0|0|110.41666666666667|0|6.833333333333333|0
0|2020-08-09|0.0|0|0.0|0|135.83333333333334|0|7.416666666666667|0
0|2020-08-10|0.0|0|0.0|0|115.0|0|6.083333333333333|0
0|2020-08-11|0.0|0|0.0|0|172.91666666666666|0|5.291666666666667|0
0|2020-08-12|0.0|0|0.0|0|117.29166666666667|0|8.583333333333334|0
0|2020-08-13|0.0|0|0.0|0|128.33333333333334|0|6.625|0
0|2020-08-14|0.0|0|0.0|0|221.25|0|8.0|0
0|2020-08-15|0.0|0|0.0|0|178.75|0|7.875|0
0|2020-08-16|0.0|0|0.0|0|74.16666666666667|0|6.125|0
0|2020-08-17|0.0|0|0.0|0|162.5|0|7.5|0
0|2020-08-18|0.0|0|0.0|0|79.16666666666667|0|7.041666666666667|0
0|2020-08-19|0.0|0|0.0|0|169.58333333333334|0|7.361111111111112|0
0|2020-08-20|0.0|0|0.0011111111111111111|0|113.75000000000001|0|7.333333333333333|0
0|2020-08-21|0.00125|0|0.0|0|79.58333333333333|0|4.666666666666667|0
0|2020-08-22|0.0|0|0.0|0|136.25|0|7.583333333333333|0
0|2020-08-23|0.0|0|0.0|0|161.66666666666666|0|6.791666666666667|0
0|2020-08-24|0.0|0|0.0|0|147.08333333333334|0|6.25|0
0|2020-08-25|0.0|0|0.0027083333333333334|0|137.77777777777777|0|7.361111111111112|0
0|2020-08-26|0.002916666666666667|0|0.0|0|110.41666666666667|0|4.208333333333333|0
0|2020-08-27|0.0|0|0.0|0|69.58333333333333|0|5.625|0
0|2020-08-28|0.0|0|0.0|0|132.08333333333334|0|7.416666666666667|0
0|2020-08-29|0.0|0|0.0|0|155.0|0|8.291666666666666|0
0|2020-08-30|0.0|0|0.0|0|185.83333333333334|0|8.875|0
0|2020-08-31|0.0|0|0.0|0|215.83333333333334|0|9.875|0
0|2020-09-01|0.0|0|0.0|0|276.6666666666667|0|10.333333333333334|0
0|2020-09-02|0.0|0|0.0|0|174.16666666666666|0|7.145833333333333|0
0|2020-09-03|0.0|0|0.0|0|186.25|0|5.916666666666667|0
0|2020-09-04|0.0|0|0.0|0|52.5|0|4.375|0
0|2020-09-05|0.0|0|0.0|0|122.5|0|6.791666666666667|0
0|2020-09-06|0.0|0|0.0|0|145.0|0|7.375|0
0|2020-09-07|0.0|0|0.0|0|155.72916666666666|0|8.5|0
0|2020-09-08|0.0|0|0.0|0|130.55555555555557|0|14.777777777777779|0
0|2020-09-09|0.0|0|0.0|0|40.0|0|15.083333333333334|0
0|2020-09-10|0.0|0|0.0|0|62.916666666666664|0|6.833333333333333|0
0|2020-09-11|0.0|0|0.0|0|67.5|0|6.458333333333333|0
0|2020-09-12|0.0|0|0.0|0|62.5|0|5.541666666666667|0
0|2020-09-13|0.0|0|0.0|0|82.08333333333333|0|5.833333333333333|0
0|2020-09-14|0.0|0|0.0|0|106.25|0|6.458333333333333|0
0|2020-09-15|0.0|0|0.0|0|83.33333333333333|0|6.333333333333333|0
0|2020-09-16|0.0|0|0.0|0|97.91666666666667|0|5.375|0
0|2020-09-17|0.0|0|0.0|0|65.41666666666667|0|6.5|0
0|2020-09-18|0.0|0|0.0|0|44.166666666666664|0|5.166666666666667|0
0|2020-09-19|0.0|0|0.0|0|169.375|0|9.583333333333334|0
0|2020-09-20|0.0|0|0.0|0|149.16666666666666|0|5.8125|0
0|2020-09-21|0.0|0|0.0|0|78.33333333333333|0|5.458333333333333|0
0|2020-09-22|0.0|0|0.0|0|132.70833333333334|0|7.333333333333333|0
0|2020-09-23|0.0|0|0.0|0|154.16666666666666|0|4.916666666666667|0
0|2020-09-24|0.0|0|0.0|0|85.83333333333333|0|5.833333333333333|0
0|2020-09-25|0.0|0|0.0|0|150.0|0|7.916666666666667|0
0|2020-09-26|0.0|0|0.0|0|201.66666666666666|0|10.083333333333334|0
0|2020-09-27|0.0|0|0.0|0|281.6666666666667|0|12.791666666666666|0
0|2020-09-28|0.0|0|0.0|0|101.25|0|9.791666666666666|0
0|2020-09-29|0.0|0|0.0|0|109.58333333333333|0|5.666666666666667|0
0|2020-09-30|0.0|0|0.0|0|92.5|0|4.541666666666667|0
0|2020-10-01|0.0|0|0.0|0|135.83333333333334|0|6.0|0
0|2020-10-02|0.0|0|0.0|0|147.91666666666666|0|6.916666666666667|0
0|2020-10-03|0.0|0|0.0|0|142.91666666666666|0|7.125|0
0|2020-10-04|0.0|0|0.0|0|93.33333333333333|0|5.916666666666667|0
0|2020-10-05|0.0|0|0.0|0|167.5|0|6.541666666666667|0
0|2020-10-06|0.0|0|0.0|0|60.0|0|4.875|0
0|2020-10-07|0.0|0|0.0|0|54.166666666666664|0|5.583333333333333|0
0|2020-10-08|0.0|0|0.0|0|50.833333333333336|0|4.833333333333333|0
0|2020-10-09|0.0|0|0.0|0|70.83333333333333|0|5.833333333333333|0
0|2020-10-10|0.0|0|0.0|0|117.08333333333333|0|6.875|0
0|2020-10-11|0.0|0|0.0|0|215.0|0|11.875|0
0|2020-10-12|0.0|0|0.0|0|98.33333333333333|0|6.25|0
0|2020-10-13|0.0|0|0.0|0|88.33333333333333|0|7.083333333333333|0
0|2020-10-14|0.0|0|0.0|0|203.33333333333334|0|11.541666666666666|0
0|2020-10-15|0.0|0|0.0|0|297.0833333333333|0|12.541666666666666|0
0|2020-10-16|0.0|0|0.0|0|164.58333333333334|0|7.291666666666667|0
0|2020-10-17|0.0|0|0.0|0|120.83333333333333|0|6.791666666666667|0
0|2020-10-18|0.0|0|0.0|0|144.16666666666666|0|6.666666666666667|0
0|2020-10-19|0.0|0|0.0|0|185.0|0|7.375|0
0|2020-10-20|0.0|0|0.0|0|209.16666666666666|0|7.916666666666667|0
0|2020-10-21|0.0|0|0.0|0|61.666666666666664|0|4.916666666666667|0
0|2020-10-22|0.0|0|0.0|0|163.75|0|11.041666666666666|0
0|2020-10-23|0.0|0|0.0|0|148.75|0|9.166666666666666|0
0|2020-10-24|0.0|0|0.0|0|47.916666666666664|0|6.208333333333333|0
0|2020-10-25|0.0|0|0.0|0|222.91666666666666|0|14.583333333333334|0
0|2020-10-26|0.0|0|0.0|0|148.33333333333334|0|8.666666666666666|0
0|2020-10-27|0.0|0|0.0|0|71.66666666666667|0|4.125|0
0|2020-10-28|0.0|0|0.0|0|76.66666666666667|0|5.166666666666667|0
0|2020-10-29|0.0|0|0.0|0|55.0|0|5.770833333333333|0
0|2020-10-30|0.0|0|0.0|0|57.083333333333336|0|6.583333333333333|0
0|2020-10-31|0.0|0|0.0|0|59.166666666666664|0|5.75|0
0|2020-11-01|0.0|0|0.0|0|76.25|0|6.479166666666667|0
0|2020-11-02|0.0|0|0.0|0|64.16666666666667|0|5.208333333333333|0
0|2020-11-03|0.0|0|0.0|0|88.75|0|5.25|0
0|2020-11-04|0.0|0|0.0|0|107.91666666666667|0|4.458333333333333|0
0|2020-11-05|0.0|0|0.0|0|97.08333333333333|0|5.583333333333333|0
0|2020-11-06|0.0|0|0.0|0|54.583333333333336|0|3.6666666666666665|0
0|2020-11-07|0.0|0|0.00125|0|138.75|0|14.597222222222221|0
0|2020-11-08|0.00125|0|0.0003125|0|98.78472222222221|0|5.291666666666667|0
0|2020-11-09|0.0|0|0.0034722222222222225|0|151.04166666666666|0|4.694444444444445|0
0|2020-11-10|0.01916666666666667|0|0.0|0|112.91666666666667|0|5.0|0
0|2020-11-11|0.0|0|0.0|0|76.66666666666667|0|3.9166666666666665|0
0|2020-11-12|0.0|0|0.0|0|141.66666666666666|0|7.166666666666667|0
0|2020-11-13|0.0|0|0.0|0|104.58333333333333|0|4.25|0
0|2020-11-14|0.0003125|0|0.0011111111111111111|0|222.1527777777778|0|9.84375|0
0|2020-11-15|0.0|0|0.0|0|68.75|0|2.875|0
0|2020-11-16|0.0|0|0.0|0|57.5|0|3.6666666666666665|0
0|2020-11-17|0.0|0|0.0|0|30.416666666666668|0|3.125|0
0|2020-11-18|0.0|0|0.0|0|66.66666666666667|0|2.9375|0
0|2020-11-19|0.0|0|0.0|0|218.75|0|8.416666666666666|0
0|2020-11-20|0.0|0|0.0|0|88.75|0|3.5|0
0|2020-11-21|0.0|0|0.0|0|198.33333333333334|0|7.041666666666667|0
0|2020-11-22|0.0|0|0.0|0|95.41666666666667|0|4.958333333333333|0
0|2020-11-23|0.0|0|0.0|0|116.25|0|5.166666666666667|0
0|2020-11-24|0.0|0|0.0|0|295.8333333333333|0|13.833333333333334|0
0|2020-11-25|0.0|0|0.0|0|77.08333333333333|0|4.208333333333333|0
0|2020-11-26|0.0|0|0.0|0|279.5833333333333|0|11.791666666666666|0
0|2020-11-27|0.0|0|0.0|0|127.08333333333333|0|6.166666666666667|0
0|2020-11-28|0.0|0|0.0|0|75.41666666666667|0|3.9583333333333335|0
0|2020-11-29|0.0|0|0.0|0|120.0|0|4.291666666666667|0
0|2020-11-30|0.0|0|0.0|0|51.666666666666664|0|5.5|0
0|2020-12-01|0.0|0|0.0|0|298.75|0|12.791666666666666|0
0|2020-12-02|0.0|0|0.0|0|116.66666666666667|0|12.5|0
0|2020-12-03|0.0|0|0.0|0|26.666666666666668|0|4.0|0
0|2020-12-04|0.0|0|0.0|0|70.83333333333333|0|2.5|0
