|dates|Jefferson_Colorado_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Colorado_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-02|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-03|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-04|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-05|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-06|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-07|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-08|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-09|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-10|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-11|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-12|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-13|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-14|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-15|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-16|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-17|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-18|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-19|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-20|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-21|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-22|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-23|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-24|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-25|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-26|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-27|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-28|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-29|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-30|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-01-31|330520.5|0|8848.0|0|2.607195423264092|0|339368.5|0
0|2020-02-01|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-02|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-03|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-04|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-05|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-06|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-07|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-08|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-09|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-10|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-11|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-12|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-13|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-14|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-15|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-16|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-17|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-18|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-19|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-20|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-21|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-22|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-23|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-24|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-25|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-26|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-27|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-28|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-02-29|332103.5|0|8901.0|0|2.6102294837751407|0|341004.5|0
0|2020-03-01|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-02|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-03|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-04|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-05|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-06|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-07|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-08|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-09|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-10|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-11|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-12|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-13|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-14|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-15|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-16|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-17|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-18|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-19|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-20|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-21|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-22|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-23|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-24|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-25|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-26|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-27|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-28|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-29|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-30|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-03-31|317317.0|0|15721.0|0|4.720482347359761|0|333038.0|0
0|2020-04-01|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-02|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-03|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-04|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-05|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-06|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-07|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-08|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-09|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-10|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-11|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-12|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-13|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-14|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-15|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-16|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-17|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-18|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-19|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-20|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-21|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-22|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-23|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-24|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-25|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-26|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-27|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-28|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-29|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-04-30|285308.5|0|39033.5|0|12.034673276973072|0|324342.0|0
0|2020-05-01|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-02|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-03|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-04|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-05|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-06|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-07|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-08|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-09|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-10|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-11|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-12|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-13|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-14|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-15|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-16|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-17|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-18|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-19|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-20|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-21|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-22|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-23|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-24|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-25|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-26|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-27|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-28|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-29|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-30|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-05-31|291951.0|0|38776.0|0|11.724473659543975|0|330727.0|0
0|2020-06-01|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-02|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-03|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-04|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-05|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-06|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-07|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-08|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-09|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-10|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-11|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-12|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
0|2020-06-13|301317.0|0|38122.0|0|11.230883899610829|0|339439.0|0
