|dates|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gilpin_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gilpin_Colorado_UnitedStates.TotalPopulation.data|Gilpin_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6243.0|0
