|dates|Clay_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Clay_Florida_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Clay_Florida_UnitedStates.Male_Total_Population.data|Clay_Florida_UnitedStates.Male_Total_Population.missing|Clay_Florida_UnitedStates.Female_Total_Population.data|Clay_Florida_UnitedStates.Female_Total_Population.missing|Clay_Florida_UnitedStates.MaleAndFemale_Under18_Population.data|Clay_Florida_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-04-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-04-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-05-31|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-06-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-07-31|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-08-31|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-09-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-10-31|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-11-30|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-01|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-02|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-03|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-04|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-05|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-06|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-07|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-08|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-09|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-10|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-11|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-12|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-13|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-14|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-15|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-16|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-17|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-18|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-19|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-20|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-21|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-22|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-23|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-24|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-25|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-26|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-27|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-28|34104.0|0|106560.0|0|109512.0|0|50209.0|0
0|2020-12-29|34104.0|0|106560.0|0|109512.0|0|50209.0|0
