|dates|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jessamine_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Jessamine_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jessamine_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
