|dates|Essex_Massachusetts_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Essex_Massachusetts_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Essex_Massachusetts_UnitedStates.Male_Total_Population.data|Essex_Massachusetts_UnitedStates.Male_Total_Population.missing|Essex_Massachusetts_UnitedStates.Female_Total_Population.data|Essex_Massachusetts_UnitedStates.Female_Total_Population.missing|Essex_Massachusetts_UnitedStates.MaleAndFemale_Under18_Population.data|Essex_Massachusetts_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-02-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-02-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-02-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-02-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-02-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-03-31|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-04-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-05-31|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-06-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-07-31|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-08-31|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-09-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-10-31|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-29|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-11-30|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-01|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-02|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-03|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-04|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-05|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-06|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-07|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-08|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-09|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-10|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-11|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-12|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-13|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-14|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-15|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-16|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-17|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-18|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-19|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-20|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-21|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-22|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-23|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-24|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-25|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-26|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-27|134796.0|0|381264.0|0|409374.0|0|168488.0|0
0|2020-12-28|134796.0|0|381264.0|0|409374.0|0|168488.0|0
