|dates|Woodford_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Woodford_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Woodford_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Woodford_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Woodford_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Woodford_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Woodford_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Woodford_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-20|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-21|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-22|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-23|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-24|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-25|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-26|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-27|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-28|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-29|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-30|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-01-31|14472.0|0|516.5|0|3.4459752476898955|0|14988.5|0
0|2020-02-01|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-02|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-03|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-04|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-05|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-06|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-07|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-08|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-09|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-10|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-11|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-12|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-13|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-14|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-15|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-16|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-17|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-18|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-19|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-20|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-21|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-22|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-23|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-24|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-25|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-26|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-27|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-28|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-02-29|14219.0|0|475.5|0|3.2359045901527783|0|14694.5|0
0|2020-03-01|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-02|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-03|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-04|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-05|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-06|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-07|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-08|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-09|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-10|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-11|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-12|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-13|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-14|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-15|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-16|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-17|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-18|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-19|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-20|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-21|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-22|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-23|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-24|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-25|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-26|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-27|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-28|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-29|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-30|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-03-31|14101.5|0|577.0|0|3.9309193718704227|0|14678.5|0
0|2020-04-01|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-02|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-03|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-04|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-05|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-06|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-07|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-08|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-09|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-10|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-11|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-12|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-13|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-14|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-15|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-16|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-17|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-18|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-19|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-20|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-21|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-22|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-23|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-24|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-25|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-26|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-27|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-28|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-29|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-04-30|12584.0|0|1918.5|0|13.228753663161523|0|14502.5|0
0|2020-05-01|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-02|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-03|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-04|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-05|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-06|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-07|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-08|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-09|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-10|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-11|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-12|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-13|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-14|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-15|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-16|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-17|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-18|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-19|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-20|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-21|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-22|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-23|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-24|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-25|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-26|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-27|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-28|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-29|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-30|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-05-31|14386.0|0|1221.0|0|7.823412571282117|0|15607.0|0
0|2020-06-01|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-02|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-03|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-04|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-05|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-06|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-07|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-08|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-09|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-10|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-11|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-12|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-13|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-14|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-15|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-16|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-17|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-18|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-19|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-20|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-21|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-22|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-23|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-24|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-25|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-26|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-27|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-28|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-29|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-06-30|14267.0|0|651.0|0|4.363855744737901|0|14918.0|0
0|2020-07-01|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-02|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-03|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-04|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-05|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-06|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-07|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-08|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-09|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-10|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-11|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-12|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-13|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-14|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-15|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-16|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-17|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-18|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-19|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-20|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-21|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-22|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-23|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-24|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-25|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-26|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-27|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-28|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-29|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-30|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-07-31|14303.0|0|670.0|0|4.47472116476324|0|14973.0|0
0|2020-08-01|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-02|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-03|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-04|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-05|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-06|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-07|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-08|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-09|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-10|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-11|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-12|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-13|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-14|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-15|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-16|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-17|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-18|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-19|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-20|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-21|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-22|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-23|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-24|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-25|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-26|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-27|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-28|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-29|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-30|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-08-31|14154.0|0|593.0|0|4.021156845460093|0|14747.0|0
0|2020-09-01|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-02|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-03|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-04|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-05|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-06|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-07|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-08|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-09|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-10|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-11|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-12|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-13|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-14|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-15|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-16|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-17|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-18|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-19|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-20|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-21|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-22|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-23|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-24|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-25|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-26|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-27|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-28|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-29|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-09-30|13884.0|0|585.0|0|4.0431266846361185|0|14469.0|0
0|2020-10-01|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-02|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-03|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-04|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-05|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-06|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-07|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-08|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-09|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-10|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-11|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-12|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-13|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-14|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-15|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-16|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-17|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-18|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-19|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-20|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-21|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-22|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-23|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-24|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-25|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-26|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-27|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-28|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-29|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-30|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-10-31|14469.0|0|547.0|0|3.6427810335641984|0|15016.0|0
0|2020-11-01|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-02|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-03|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-04|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-05|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-06|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-07|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-08|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-09|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-10|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-11|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-12|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-13|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-14|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-15|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-16|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-17|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-18|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-19|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-20|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-21|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-22|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-23|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-24|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-25|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-26|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-27|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-28|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-29|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-11-30|14536.0|0|577.0|0|3.8179051148018264|0|15113.0|0
0|2020-12-01|14263.0|0|589.0|0|3.9657958524104497|0|14852.0|0
0|2020-12-02|14263.0|0|589.0|0|3.9657958524104497|0|14852.0|0
0|2020-12-03|14263.0|0|589.0|0|3.9657958524104497|0|14852.0|0
