|dates|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Worth_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Worth_Missouri_UnitedStates.TotalPopulation.data|Worth_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2013.0|0
