|dates|Shelby_Illinois_UnitedStates.BLS_EmployedPopulation.data|Shelby_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Illinois_UnitedStates.BLS_UnemploymentRate.data|Shelby_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-02|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-03|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-04|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-05|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-06|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-07|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-08|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-09|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-10|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-11|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-12|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-13|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-14|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-15|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-16|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-17|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-18|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-19|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-20|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-21|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-22|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-23|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-24|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-25|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-26|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-27|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-28|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-29|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-30|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-01-31|9936.0|0|412.5|0|3.9860849398463545|0|10348.5|0
0|2020-02-01|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-02|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-03|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-04|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-05|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-06|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-07|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-08|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-09|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-10|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-11|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-12|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-13|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-14|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-15|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-16|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-17|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-18|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-19|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-20|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-21|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-22|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-23|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-24|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-25|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-26|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-27|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-28|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-02-29|9896.0|0|343.5|0|3.354655989061966|0|10239.5|0
0|2020-03-01|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-02|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-03|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-04|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-05|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-06|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-07|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-08|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-09|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-10|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-11|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-12|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-13|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-14|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-15|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-16|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-17|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-18|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-19|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-20|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-21|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-22|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-23|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-24|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-25|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-26|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-27|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-28|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-29|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-30|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-03-31|9664.5|0|312.0|0|3.1273492707863477|0|9976.5|0
0|2020-04-01|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-02|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-03|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-04|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-05|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-06|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-07|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-08|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-09|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-10|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-11|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-12|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-13|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-14|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-15|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
0|2020-04-16|8578.0|0|1127.0|0|11.612570839773312|0|9705.0|0
