|dates|Montgomery_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Montgomery_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Montgomery_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Montgomery_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Montgomery_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Montgomery_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Montgomery_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Montgomery_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-02|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-03|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-04|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-05|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-06|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-07|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-08|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-09|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-10|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-11|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-12|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-13|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-14|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-15|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-16|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-17|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-18|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-19|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-20|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-21|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-22|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-23|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-24|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-25|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-26|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-27|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-28|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-29|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-30|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-01-31|82803.0|0|3628.0|0|4.197568002221425|0|86431.0|0
0|2020-02-01|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-02|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-03|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-04|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-05|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-06|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-07|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-08|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-09|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-10|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-11|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-12|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-13|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-14|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-15|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-16|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-17|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-18|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-19|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-20|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-21|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-22|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-23|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-24|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-25|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-26|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-27|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-28|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-02-29|83851.0|0|3590.0|0|4.105625507485047|0|87441.0|0
0|2020-03-01|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-02|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-03|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-04|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-05|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-06|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-07|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-08|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-09|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-10|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-11|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-12|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-13|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-14|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-15|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-16|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-17|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-18|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-19|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-20|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-21|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-22|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-23|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-24|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-25|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-26|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-27|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-28|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-29|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-30|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-03-31|84028.0|0|3653.0|0|4.166238979938641|0|87681.0|0
0|2020-04-01|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
0|2020-04-02|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
0|2020-04-03|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
0|2020-04-04|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
0|2020-04-05|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
0|2020-04-06|69462.0|0|12987.5|0|15.75206641641247|0|82449.5|0
