|dates|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Page_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Page_Virginia_UnitedStates.TotalPopulation.data|Page_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23902.0|0
