|dates|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Joseph_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Joseph_Indiana_UnitedStates.TotalPopulation.data|St.Joseph_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|271826.0|0
