|dates|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Prairie_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Prairie_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Prairie_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
