|dates|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montrose_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Montrose_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montrose_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
