|dates|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hudspeth_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hudspeth_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hudspeth_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
