|dates|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kane_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kane_Utah_UnitedStates.TotalPopulation.data|Kane_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7886.0|0
