|dates|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bonneville_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Bonneville_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bonneville_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
