|dates|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Franklin_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Franklin_Ohio_UnitedStates.TotalPopulation.data|Franklin_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1316756.0|0
