|dates|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Williamson_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Williamson_Illinois_UnitedStates.TotalPopulation.data|Williamson_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|66597.0|0
