|dates|Utah_Utah_UnitedStates.BLS_EmployedPopulation.data|Utah_Utah_UnitedStates.BLS_EmployedPopulation.missing|Utah_Utah_UnitedStates.BLS_UnemployedPopulation.data|Utah_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Utah_Utah_UnitedStates.BLS_UnemploymentRate.data|Utah_Utah_UnitedStates.BLS_UnemploymentRate.missing|Utah_Utah_UnitedStates.BLS_LaborForcePopulation.data|Utah_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|315995.0|0|7512.0|0|2.3220517639494664|0|323507.0|0
