|dates|Dundy_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Dundy_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Dundy_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Dundy_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Dundy_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Dundy_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Dundy_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Dundy_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-15|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-16|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-17|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-18|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-19|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-20|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-21|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-22|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-23|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-24|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-25|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-26|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-27|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-28|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-29|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-30|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-03-31|1180.0|0|35.5|0|2.9206088029617443|0|1215.5|0
0|2020-04-01|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-02|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-03|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-04|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-05|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-06|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-07|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-08|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-09|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-10|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-11|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-12|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-13|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-14|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-15|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-16|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-17|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-18|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-19|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-20|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-21|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-22|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-23|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-24|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-25|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-26|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-27|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-28|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-29|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-04-30|1192.5|0|30.5|0|2.493867538838921|0|1223.0|0
0|2020-05-01|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-02|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-03|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-04|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-05|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-06|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-07|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-08|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-09|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-10|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-11|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-12|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-13|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-14|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-15|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-16|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-17|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-18|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-19|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-20|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-21|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-22|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-23|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-24|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-25|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-26|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-27|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-28|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-29|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-30|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-05-31|1138.0|0|22.0|0|1.896551724137931|0|1160.0|0
0|2020-06-01|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-02|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-03|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-04|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-05|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-06|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-07|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-08|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-09|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-10|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-11|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-12|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-13|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-14|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-15|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-16|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-17|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-18|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-19|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-20|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-21|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-22|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-23|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-24|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-25|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-26|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-27|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-28|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-29|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-06-30|1166.0|0|32.0|0|2.671118530884808|0|1198.0|0
0|2020-07-01|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-02|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-03|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-04|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-05|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-06|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-07|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-08|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-09|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-10|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-11|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-12|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-13|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-14|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-15|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-16|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-17|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-18|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-19|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-20|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-21|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-22|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-23|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-24|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-25|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-26|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-27|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-28|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-29|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-30|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-07-31|1097.0|0|22.0|0|1.9660411081322609|0|1119.0|0
0|2020-08-01|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-02|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-03|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-04|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-05|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-06|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-07|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-08|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-09|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-10|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-11|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-12|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-13|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-14|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-15|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-16|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-17|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-18|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-19|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-20|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-21|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-22|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-23|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-24|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-25|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-26|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-27|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-28|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-29|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-30|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-08-31|1073.0|0|24.0|0|2.187784867821331|0|1097.0|0
0|2020-09-01|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-02|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-03|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-04|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-05|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-06|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-07|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-08|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-09|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-10|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-11|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-12|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-13|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-14|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-15|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-16|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-17|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-18|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-19|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-20|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-21|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-22|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-23|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-24|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-25|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-26|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-27|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-28|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-29|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-09-30|1090.0|0|23.0|0|2.0664869721473496|0|1113.0|0
0|2020-10-01|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-02|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-03|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-04|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-05|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-06|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-07|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-08|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-09|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-10|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-11|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-12|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-13|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-14|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-15|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-16|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-17|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-18|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-19|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-20|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-21|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-22|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-23|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-24|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-25|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-26|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-27|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-28|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-29|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-30|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-10-31|1120.0|0|22.0|0|1.926444833625219|0|1142.0|0
0|2020-11-01|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-02|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-03|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-04|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-05|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-06|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-07|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-08|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-09|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-10|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-11|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-12|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-13|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-14|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-15|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-16|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-17|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-18|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-19|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-20|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-21|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-22|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-23|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-24|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-25|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-26|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-27|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-28|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-29|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-11-30|1139.0|0|24.0|0|2.063628546861565|0|1163.0|0
0|2020-12-01|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
0|2020-12-02|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
0|2020-12-03|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
0|2020-12-04|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
0|2020-12-05|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
0|2020-12-06|1134.0|0|23.0|0|1.9878997407087295|0|1157.0|0
