|dates|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stephens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stephens_Georgia_UnitedStates.TotalPopulation.data|Stephens_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25925.0|0
