|dates|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cascade_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cascade_Montana_UnitedStates.TotalPopulation.data|Cascade_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|81366.0|0
