|dates|Harlan_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Harlan_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Harlan_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Harlan_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Harlan_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Harlan_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Harlan_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Harlan_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|5687.0|0|478.0|0|7.7534468775344685|0|6165.0|0
