|dates|DeSoto_Mississippi_UnitedStates.BLS_EmployedPopulation.data|DeSoto_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|DeSoto_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|DeSoto_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|DeSoto_Mississippi_UnitedStates.BLS_UnemploymentRate.data|DeSoto_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|DeSoto_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|DeSoto_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-02|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-03|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-04|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-05|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-06|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-07|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-08|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-09|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-10|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-11|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-12|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-13|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-14|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-15|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-16|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-17|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-18|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-19|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-20|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-21|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-22|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-23|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-24|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-25|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-26|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-27|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-28|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-29|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-30|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-01-31|87517.0|0|3940.0|0|4.308035470220978|0|91457.0|0
0|2020-02-01|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-02|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-03|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-04|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-05|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-06|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-07|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-08|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-09|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-10|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-11|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-12|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-13|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-14|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-15|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-16|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-17|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-18|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-19|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-20|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-21|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-22|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-23|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-24|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-25|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-26|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-27|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-28|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-02-29|87767.5|0|3806.5|0|4.156747548430777|0|91574.0|0
0|2020-03-01|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-02|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-03|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-04|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-05|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-06|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
0|2020-03-07|87328.5|0|3829.5|0|4.200947804910156|0|91158.0|0
