|dates|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sierra_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Sierra_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sierra_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
