|dates|McMinn_Tennessee_UnitedStates.BLS_EmployedPopulation.data|McMinn_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|McMinn_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|McMinn_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|McMinn_Tennessee_UnitedStates.BLS_UnemploymentRate.data|McMinn_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|McMinn_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|McMinn_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-02|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-03|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-04|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-05|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-06|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-07|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-08|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-09|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-10|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-11|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-12|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-13|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-14|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-15|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-16|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-17|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-18|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-19|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-20|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-21|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-22|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-23|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-24|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-25|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-26|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-27|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-28|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-29|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-30|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-01-31|23052.0|0|1030.5|0|4.27904079725942|0|24082.5|0
0|2020-02-01|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-02|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-03|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-04|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-05|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-06|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-07|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-08|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-09|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-10|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-11|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-12|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-13|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-14|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-15|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-16|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-17|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-18|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-19|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-20|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-21|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-22|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-23|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-24|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-25|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-26|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-27|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-28|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-02-29|23187.5|0|1000.0|0|4.134366925064599|0|24187.5|0
0|2020-03-01|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-02|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-03|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-04|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-05|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-06|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-07|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-08|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-09|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-10|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-11|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-12|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-13|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-14|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-15|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-16|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-17|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-18|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-19|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-20|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-21|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-22|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-23|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-24|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-25|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-26|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-27|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-28|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-29|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-30|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-03-31|23071.0|0|1011.0|0|4.198156299310688|0|24082.0|0
0|2020-04-01|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-02|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-03|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-04|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-05|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-06|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-07|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-08|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-09|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-10|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-11|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-12|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-13|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-14|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-15|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-16|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-17|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-18|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-19|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-20|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-21|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-22|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-23|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-24|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-25|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-26|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-27|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-28|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-29|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-04-30|19420.5|0|4261.0|0|17.992948081836033|0|23681.5|0
0|2020-05-01|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-02|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-03|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-04|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-05|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-06|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-07|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-08|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-09|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-10|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-11|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-12|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-13|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-14|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-15|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-16|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-17|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-18|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-19|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-20|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-21|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-22|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-23|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-24|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-25|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-26|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-27|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-28|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-29|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-30|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-05-31|19741.0|0|2438.0|0|10.992380179449029|0|22179.0|0
0|2020-06-01|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-02|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-03|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-04|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-05|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-06|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-07|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-08|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-09|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-10|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-11|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-12|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-13|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-14|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-15|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-16|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-17|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-18|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-19|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-20|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-21|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-22|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-23|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-24|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-25|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-26|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-27|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-28|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-29|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-06-30|20710.0|0|2218.0|0|9.673761339846475|0|22928.0|0
0|2020-07-01|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-02|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-03|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-04|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-05|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-06|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-07|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-08|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-09|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-10|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-11|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-12|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-13|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-14|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-15|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-16|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-17|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-18|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-19|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-20|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-21|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-22|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-23|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-24|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-25|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-26|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-27|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-28|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-29|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-30|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-07-31|20262.0|0|1978.0|0|8.893884892086332|0|22240.0|0
0|2020-08-01|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-02|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-03|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-04|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-05|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-06|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-07|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-08|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-09|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-10|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-11|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-12|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-13|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-14|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-15|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-16|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-17|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-18|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-19|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-20|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-21|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-22|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-23|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-24|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-25|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-26|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-27|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-28|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-29|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-30|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-08-31|22015.0|0|1666.0|0|7.035175879396985|0|23681.0|0
0|2020-09-01|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-02|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-03|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-04|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-05|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-06|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-07|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-08|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-09|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-10|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-11|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-12|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-13|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-14|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-15|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-16|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-17|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-18|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-19|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-20|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
0|2020-09-21|22107.0|0|1657.0|0|6.972731863322673|0|23764.0|0
